,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
96,-2.5003234595197457,6.289562695138337,3.242299579367135,-4.190126626119748,-1.4102798844788427,-0.8080269783628725,0.0468040003078096,-2.9834131151925747,-1.103979733447994,-2.2095386928283527
97,-2.4998478830725146,4.082530117092982,2.327647193945274,-4.431001317003117,-0.9868822850965201,0.02169494711203068,-1.6661515587844427,-1.0064083991176898,-0.5097984536606138,-3.6485714606049866
98,-3.133348288721794,0.20538844904557071,3.0860862794960386,-3.72474112701857,-2.85898358970412,-0.8991835735780083,-0.20988081055740634,0.9331663934155389,0.4753307104427596,-0.8370874012515047
99,-3.294501264026827,1.2154683918176044,2.7649376363402136,-3.0054539846954995,-2.810497969428302,-1.2229727111509994,-0.9908130847157197,0.313812322552081,-0.0312639460568707,-0.4469153464239052
100,-2.2731468788021822,2.4019920087471496,1.297470593440831,-3.2588022193576105,-1.883220760588523,-3.0100455522808787,-1.3911583232354041,0.2270349382313227,0.08849614250544692,0.3776588691656679
101,-0.5347245170392011,5.100773900502587,1.352372234130401,-1.2085109611066558,-0.018822256527396754,-2.06684330102926,-2.0462436778728934,-0.5042480991743753,-0.5439907408107183,-0.3329438795566086
102,3.802150629983244,10.107293931178985,2.3417146664460073,2.5198587511737216,-1.6068237030412986,1.3221589292845375,1.1553227274802118,1.2379612851267623,-0.6595719648927043,-0.3566466085530312
103,5.828842837109098,10.325174042749143,1.7576568977264735,6.427322291449583,-1.1728664136463927,1.2176552714963467,-1.313093738850284,0.2653728562433375,-1.0767609218325054,0.654189949612391
104,6.6418396625667535,10.921884658179236,2.440344868429497,7.139802728255977,-0.5397975840184417,-0.544271627160239,-2.2097643253822787,0.6240477190240127,-0.5488304991656824,1.7978346334544575
105,6.606683647161412,9.171093743263498,2.7683948678878467,5.7668799701087945,-1.0522032964804588,-0.7654559197790898,-3.249044852022957,-0.7414201384994706,-1.4136371334187312,0.3707323018884871
106,7.101898613034348,8.305274153384557,0.45580022179539625,4.484403466135416,0.18632968560649268,-1.7450320259180616,-1.206502029748318,-1.1333812204806157,-2.112877586145941,2.2591595854657234
